Year,Lender_LEI,State,County_Code,Census_Tract,Approved,Denied,Race,Sex,Income,Log_Income,Loan_Amount,Log_Loan_Amount,LTV,Loan_Type,DTI_Ratio,preapproval,Occupancy_Type,Index
2019,E57ODZWZ7FF32TWEFA76,IL,17031.0,17031804202.0,0,1,Asian,0_Male,45.0,3.8066624897703196,475000.0,13.071070083016778,80.0,Conventional,>60%,2,1,143285
2019,2WHM8VNJH63UN14OL754,IL,17031.0,17031611800.0,1,0,Black,0_Male,64.0,4.1588830833596715,175000.0,12.072541252905651,95.0,Conventional,30%-<36%,2,1,482072
2019,549300SELI3XCH3UZW80,IL,17031.0,17031803014.0,1,0,0_White,Female,63.0,4.143134726391533,165000.0,12.013700752882718,97.0,Conventional,40,2,1,8945
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031814800.0,0,1,Latinx,Female,75.0,4.31748811353631,335000.0,12.721885810807203,90.0,Conventional,42,2,1,421271
2019,5493001SSNVCONGBH947,IL,17201.0,17201003805.0,1,0,0_White,0_Male,52.0,3.9512437185814275,95000.0,11.461632170582678,80.0,Conventional,39,2,1,53282
2019,549300YD7XJM19TH5O82,IL,17179.0,17179021500.0,1,0,0_White,0_Male,74.0,4.30406509320417,115000.0,11.652687407345388,93.76,Conventional,30%-<36%,2,1,315940
2019,5493001WHVQBGRSWEU75,IL,17197.0,17197883606.0,1,0,Black,Female,53.0,3.970291913552122,165000.0,12.013700752882718,96.5,FHA,50%-60%,2,1,550958
2019,254900O723MCLR701H50,IL,17043.0,17043846408.0,1,0,0_White,0_Male,226.0,5.420534999272286,405000.0,12.911642346088676,80.0,Conventional,47,2,1,556648
2019,FDXQ75GPEQKRPWABYN63,IL,17097.0,17097864904.0,1,0,0_White,0_Male,152.0,5.0238805208462765,235000.0,12.367340793126296,75.0,Conventional,20%-<30%,2,1,151105
2019,54930057D962HC4SF615,IL,17031.0,17031806201.0,1,0,Asian,0_Male,138.0,4.927253685157205,285000.0,12.560244459250788,90.0,Conventional,20%-<30%,2,1,470647
2019,549300AI4ZHB6MX23W09,IL,17031.0,17031824119.0,1,0,0_White,0_Male,91.0,4.51085950651685,205000.0,12.230765258120545,90.0,Conventional,20%-<30%,2,1,162483
2019,549300U3721PJGQZYY68,IL,17097.0,17097864205.0,1,0,0_White,0_Male,112.0,4.718498871295094,175000.0,12.072541252905651,95.0,FHA,0%-20%,2,1,484559
2019,5493008VVXQIDO1EZ460,IL,17031.0,17031090100.0,1,0,0_White,0_Male,87.0,4.465908118654584,265000.0,12.487485104968359,80.0,Conventional,46,2,1,443163
2019,549300BOXNV8VLRBDT24,IL,17031.0,17031490901.0,1,0,Asian,0_Male,144.0,4.969813299576001,65000.0,11.082142548877775,80.0,Conventional,20%-<30%,1,3,149806
2019,C5654JQHZUHN0772B561,IL,17097.0,17097864101.0,1,0,0_White,0_Male,124.0,4.820281565605037,335000.0,12.721885810807203,100.0,VA,48,2,1,372688
2019,549300U3721PJGQZYY68,IL,17093.0,17093890700.0,1,0,0_White,0_Male,40.0,3.6888794541139363,155000.0,11.951180395901384,80.0,Conventional,30%-<36%,2,1,501080
2019,OTQ7L99FG3H1GQVQBT56,IL,17201.0,17201003200.0,1,0,0_White,0_Male,42.0,3.7376696182833684,25000.0,10.126631103850338,80.0,Conventional,20%-<30%,2,3,359523
2019,549300FGXN1K3HLB1R50,IL,17093.0,17093890102.0,1,0,Latinx,0_Male,160.0,5.075173815233827,435000.0,12.983101310070822,93.52,VA,50%-60%,2,1,191125
2019,254900O723MCLR701H50,IL,17043.0,17043846201.0,0,1,0_White,0_Male,96.0,4.564348191467836,275000.0,12.524526376648708,80.0,Conventional,30%-<36%,2,1,555234
2019,549300AQ3T62GXDU7D76,IL,17119.0,17119402721.0,1,0,0_White,0_Male,91.0,4.51085950651685,185000.0,12.128111104060462,95.0,FHA,20%-<30%,2,1,540557
2019,C398JSK21YCXWM603F55,IL,17031.0,17031171000.0,1,0,Latinx,Female,127.0,4.844187086458591,225000.0,12.323855681186558,84.074,Conventional,43,2,1,218821
2019,5493001SXWZ4OFP8Z903,IL,17089.0,17089850701.0,1,0,0_White,Female,112.0,4.718498871295094,295000.0,12.594730635321957,90.0,Conventional,30%-<36%,2,1,330443
2019,549300U3721PJGQZYY68,IL,17197.0,17197883606.0,1,0,Black,0_Male,67.0,4.204692619390966,155000.0,11.951180395901384,96.5,FHA,30%-<36%,2,1,496371
2019,549300QX0QWWJKEY4R28,IL,17031.0,17031661000.0,0,1,Black,0_Male,62.0,4.127134385045092,215000.0,12.2783933071098,99.773,FHA,30%-<36%,2,1,445219
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031805902.0,1,0,Asian,0_Male,214.0,5.365976015021851,465000.0,13.049792684569493,69.697,Conventional,30%-<36%,2,1,368339
2019,549300SELI3XCH3UZW80,IL,17111.0,17111871201.0,1,0,0_White,Female,62.0,4.127134385045092,125000.0,11.736069016284437,95.0,Conventional,30%-<36%,2,1,6286
2019,549300FGXN1K3HLB1R50,IL,17031.0,17031829800.0,1,0,Black,Female,285.0,5.652489180268651,195000.0,12.180754837545884,90.0,Conventional,41,1,1,192771
2019,6BYL5QZYBDK8S7L73M02,IL,17095.0,17095000100.0,1,0,0_White,0_Male,32.0,3.4657359027997265,145000.0,11.884489021402711,100.0,VA,43,2,1,242917
2019,549300VMX06UV1F7NS76,IL,17097.0,17097861011.0,1,0,Latinx,0_Male,73.0,4.290459441148391,15000.0,9.615805480084347,5.405,Conventional,0%-20%,2,1,86043
2019,549300L0EV5UM3IRHJ33,IL,17115.0,17115002901.0,1,0,Latinx,Female,38.0,3.6375861597263857,135000.0,11.813030057420567,96.5,FHA,39,2,1,209641
2019,549300GJGUHNTC6JI536,IL,17043.0,17043844702.0,1,0,Latinx,Female,133.0,4.890349128221754,355000.0,12.779873068457553,95.0,Conventional,48,2,1,71316
2019,549300HW662MN1WU8550,IL,17031.0,17031819300.0,1,0,Latinx,Female,111.0,4.709530201312334,225000.0,12.323855681186558,90.0,Conventional,20%-<30%,2,1,525736
2019,549300MGPZBLQDIL7538,IL,17031.0,17031820201.0,1,0,0_White,Female,230.0,5.438079308923196,245000.0,12.409013489526863,80.0,Conventional,47,2,1,134617
2019,549300FGUI1NQCS1M144,IL,17007.0,17007010500.0,1,0,0_White,0_Male,109.0,4.6913478822291435,245000.0,12.409013489526863,83.624,VA,20%-<30%,2,1,50867
2019,549300HW662MN1WU8550,IL,17031.0,17031170500.0,1,0,0_White,0_Male,59.0,4.07753744390572,315000.0,12.66032791780777,97.0,Conventional,50%-60%,2,1,520070
2019,5493000XYE7QL54NMB52,IL,17001.0,17001001100.0,1,0,0_White,Female,78.0,4.356708826689592,205000.0,12.230765258120545,80.0,Conventional,30%-<36%,2,1,456205
2019,549300PC3UFCCSVKTR08,IL,17031.0,17031814100.0,0,1,Latinx,0_Male,39.0,3.6635616461296463,125000.0,11.736069016284437,85.0,Conventional,36,2,1,4697
2019,549300MGPZBLQDIL7538,IL,17031.0,17031813702.0,1,0,Latinx,0_Male,56.0,4.02535169073515,125000.0,11.736069016284437,96.499,FHA,50%-60%,2,1,136810
2019,549300RPOGWJRH63HS39,IL,17031.0,17031806201.0,1,0,0_White,0_Male,35.0,3.5553480614894135,135000.0,11.813030057420567,80.0,Conventional,42,2,1,560093
2019,6BYL5QZYBDK8S7L73M02,IL,17031.0,17031210100.0,1,0,0_White,Female,89.0,4.48863636973214,365000.0,12.80765263256463,80.0,Conventional,44,2,1,235322
2019,549300Y7HCU10KIRLG30,IL,17031.0,17031824506.0,1,0,0_White,0_Male,101.0,4.61512051684126,105000.0,11.56171562913966,80.0,Conventional,20%-<30%,2,1,377779
2019,549300BX448ALT10FI43,IL,17043.0,17043845502.0,1,0,0_White,0_Male,116.0,4.7535901911063645,315000.0,12.66032791780777,95.0,Conventional,37,2,1,129050
2019,549300J7XKT2BI5WX213,IL,17179.0,17179021000.0,1,0,0_White,0_Male,19.0,2.9444389791664403,55000.0,10.915088464214607,100.5,FHA,39,2,1,459898
2019,549300UFNWYY11NLMW19,IL,17043.0,17043846701.0,1,0,Latinx,0_Male,73.0,4.290459441148391,155000.0,11.951180395901384,95.0,Conventional,36,2,1,380568
2019,549300L0EV5UM3IRHJ33,IL,17167.0,17167003203.0,1,0,Asian,Female,42.0,3.7376696182833684,215000.0,12.2783933071098,75.0,Conventional,49,2,1,209174
2019,549300SNZET0P5BZ3J56,IL,17179.0,17179021603.0,1,0,0_White,0_Male,117.0,4.762173934797756,275000.0,12.524526376648708,90.0,Conventional,20%-<30%,2,1,133072
2019,B4TYDEB6GKMZO031MB27,IL,17031.0,17031810502.0,1,0,Latinx,Female,67.0,4.204692619390966,275000.0,12.524526376648708,80.0,Conventional,43,2,1,175261
2019,549300YD7XJM19TH5O82,IL,17143.0,17143004801.0,1,0,0_White,0_Male,138.0,4.927253685157205,305000.0,12.628067055589549,80.0,Conventional,30%-<36%,1,1,316154
2019,549300V8CF81JGIV7038,IL,17031.0,17031814800.0,1,0,Latinx,0_Male,126.0,4.836281906951478,265000.0,12.487485104968359,96.5,FHA,42,2,1,374560
2019,5493000F6NFDOVVZP043,IL,17113.0,17113000102.0,1,0,0_White,0_Male,33.0,3.4965075614664802,95000.0,11.461632170582678,80.0,Conventional,20%-<30%,2,1,87966
2019,549300YD7XJM19TH5O82,IL,17203.0,17203030501.0,1,0,0_White,0_Male,50.0,3.912023005428146,135000.0,11.813030057420567,80.0,Conventional,20%-<30%,1,1,316107
2019,549300CP7747DCRW6U68,IL,17163.0,17163502602.0,0,1,Other,Female,19.0,2.9444389791664403,45000.0,10.714417768752456,100.0,FHA,38,2,1,164587
2019,5493003GQDUH26DNNH17,IL,17203.0,17203030700.0,1,0,0_White,0_Male,38.0,3.6375861597263857,95000.0,11.461632170582678,100.0,VA,37,2,1,1482
2019,549300U3721PJGQZYY68,IL,17043.0,17043841404.0,1,0,0_White,0_Male,90.0,4.499809670330265,295000.0,12.594730635321957,69.194,Conventional,30%-<36%,2,1,493192
2019,549300U3721PJGQZYY68,IL,17031.0,17031824120.0,1,0,0_White,Female,44.0,3.784189633918261,195000.0,12.180754837545884,90.0,Conventional,46,2,1,494177
2019,2WHM8VNJH63UN14OL754,IL,17043.0,17043844001.0,1,0,Latinx,0_Male,215.0,5.3706380281276624,455000.0,13.028052697933088,100.0,Conventional,30%-<36%,2,1,474991
2019,54930001NSTOD85LT125,IL,17043.0,17043842703.0,1,0,0_White,0_Male,145.0,4.976733742420574,265000.0,12.487485104968359,90.0,Conventional,42,2,1,259296
2019,549300YOESI1GLKRL151,IL,17195.0,17195001600.0,1,0,0_White,0_Male,40.0,3.6888794541139363,85000.0,11.350406535472453,96.49,FHA,40,2,1,551433
2019,549300BNF25IPYUUCT31,IL,17097.0,17097864306.0,1,0,0_White,0_Male,169.0,5.1298987149230735,325000.0,12.691580461311874,80.0,Conventional,42,2,1,392570
2019,549300HW662MN1WU8550,IL,17031.0,17031802608.0,1,0,0_White,0_Male,47.0,3.8501476017100584,135000.0,11.813030057420567,80.0,Conventional,30%-<36%,2,1,527641
2019,549300VJ7C5JB4W87F48,IL,17043.0,17043845811.0,1,0,0_White,0_Male,113.0,4.727387818712341,285000.0,12.560244459250788,80.0,Conventional,20%-<30%,2,1,368219
2019,549300R9S3MVDV4MGF56,IL,17043.0,17043840705.0,1,0,Latinx,Female,4.0,1.3862943611198906,185000.0,12.128111104060462,96.5,FHA,50%-60%,2,1,336241
2019,549300AG64NHILB7ZP05,IL,17031.0,17031171100.0,1,0,Latinx,0_Male,108.0,4.68213122712422,485000.0,13.091904169919621,100.0,VA,50%-60%,2,1,539018
2019,549300AG64NHILB7ZP05,IL,17007.0,17007010300.0,1,0,0_White,0_Male,36.0,3.58351893845611,105000.0,11.56171562913966,90.0,Conventional,45,2,1,532565
2019,5493001R92DY5DI1DI85,IL,17031.0,17031081000.0,1,0,0_White,Female,223.0,5.407171771460119,295000.0,12.594730635321957,80.0,Conventional,39,2,2,161680
2019,254900378RFGMBEKAF12,IL,17161.0,17161021500.0,1,0,Asian,0_Male,66.0,4.189654742026425,125000.0,11.736069016284437,80.0,Conventional,0%-20%,2,1,352744
2019,549300AG64NHILB7ZP05,IL,17031.0,17031828506.0,1,0,Black,Female,47.0,3.8501476017100584,85000.0,11.350406535472453,102.987,Conventional,37,2,1,530246
2019,5493000XYE7QL54NMB52,IL,17117.0,17117956900.0,1,0,0_White,0_Male,38.0,3.6375861597263857,45000.0,10.714417768752456,87.273,Conventional,20%-<30%,2,1,456032
2019,549300DRA4BDXW23LD45,IL,17095.0,17095000100.0,1,0,0_White,0_Male,37.0,3.6109179126442243,45000.0,10.714417768752456,97.0,Conventional,20%-<30%,2,1,564391
2019,549300GRGZDEH4ZGQS06,IL,17179.0,17179021701.0,1,0,0_White,Female,46.0,3.828641396489095,125000.0,11.736069016284437,97.047,RHS or FSA,38,2,1,81001
2019,549300O7SGM8FH65GQ47,IL,17089.0,17089853005.0,1,0,0_White,0_Male,100.0,4.605170185988092,195000.0,12.180754837545884,95.0,Conventional,30%-<36%,2,1,353914
2019,1TMVIO1SD0RLIPEIW803,IL,17097.0,17097863300.0,1,0,0_White,0_Male,117.0,4.762173934797756,475000.0,13.071070083016778,100.0,VA,49,2,1,553798
2019,549300AG64NHILB7ZP05,IL,17097.0,17097864402.0,1,0,0_White,0_Male,217.0,5.37989735354046,465000.0,13.049792684569493,95.0,Conventional,45,2,1,532465
2019,7H6GLXDRUGQFU57RNE97,IL,17197.0,17197883904.0,1,0,0_White,0_Male,63.0,4.143134726391533,135000.0,11.813030057420567,80.0,Conventional,41,2,1,408724
2019,549300QX0QWWJKEY4R28,IL,17031.0,17031822802.0,1,0,0_White,0_Male,109.0,4.6913478822291435,175000.0,12.072541252905651,85.0,Conventional,39,2,3,445545
2019,5493000D7DINI9PZN749,IL,17119.0,17119403002.0,1,0,0_White,0_Male,248.0,5.5134287461649825,305000.0,12.628067055589549,95.0,Conventional,44,2,1,357411
2019,549300UKYJZO6CZXIX60,IL,17201.0,17201003807.0,1,0,0_White,Female,57.0,4.04305126783455,125000.0,11.736069016284437,80.0,Conventional,20%-<30%,2,1,363969
2019,549300HW662MN1WU8550,IL,17031.0,17031804701.0,1,0,0_White,0_Male,65.0,4.174387269895637,195000.0,12.180754837545884,95.0,Conventional,20%-<30%,2,1,519940
2019,549300E2UX99HKDBR481,IL,17099.0,17099963500.0,1,0,0_White,0_Male,68.0,4.219507705176107,175000.0,12.072541252905651,100.0,VA,46,2,1,511062
2019,254900O723MCLR701H50,IL,17031.0,17031816800.0,1,0,Black,0_Male,60.0,4.0943445622221,215000.0,12.2783933071098,97.0,Conventional,40,2,1,554490
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031700301.0,0,1,0_White,Female,23.0,3.1354942159291497,65000.0,11.082142548877775,49.02,Conventional,50%-60%,2,1,433053
2019,6BYL5QZYBDK8S7L73M02,IL,17031.0,17031070500.0,1,0,Asian,0_Male,288.0,5.662960480135946,705000.0,13.465953081794405,85.0,Conventional,20%-<30%,2,1,245369
2019,549300J7XKT2BI5WX213,IL,17097.0,17097861901.0,1,0,Latinx,Female,93.0,4.532599493153256,125000.0,11.736069016284437,96.5,FHA,50%-60%,2,1,466019
2019,549300K4ZLGS7SRDTL86,IL,17031.0,17031811200.0,1,0,Latinx,0_Male,46.0,3.828641396489095,135000.0,11.813030057420567,96.5,FHA,44,2,1,350235
2019,549300RD5IG88VPO6P22,IL,17197.0,17197880109.0,1,0,Asian,0_Male,39.0,3.6635616461296463,165000.0,12.013700752882718,95.0,Conventional,46,1,1,142831
2019,54930001NSTOD85LT125,IL,17031.0,17031805801.0,1,0,0_White,0_Male,92.0,4.5217885770490405,265000.0,12.487485104968359,70.0,Conventional,45,2,1,259649
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031804807.0,1,0,0_White,0_Male,116.0,4.7535901911063645,175000.0,12.072541252905651,97.0,Conventional,30%-<36%,2,1,406495
2019,C398JSK21YCXWM603F55,IL,17031.0,17031822701.0,1,0,Latinx,0_Male,42.0,3.7376696182833684,195000.0,12.180754837545884,90.0,Conventional,47,2,1,216097
2019,549300AG64NHILB7ZP05,IL,17089.0,17089854800.0,1,0,Asian,Female,154.0,5.0369526024136295,485000.0,13.091904169919621,91.387,Conventional,37,2,1,529940
2019,549300AG64NHILB7ZP05,IL,17031.0,17031803014.0,1,0,0_White,Female,69.0,4.23410650459726,175000.0,12.072541252905651,97.0,Conventional,30%-<36%,2,1,539006
2019,2549007ZL90U2M5ZNA78,IL,17197.0,17197883507.0,0,1,0_White,Female,117.0,4.762173934797756,335000.0,12.721885810807203,96.5,FHA,>60%,2,1,209708
2019,549300HW662MN1WU8550,IL,17031.0,17031806003.0,1,0,Asian,0_Male,57.0,4.04305126783455,255000.0,12.449018824140563,93.0,Conventional,43,2,1,526722
2019,5493000F6NFDOVVZP043,IL,17113.0,17113001106.0,1,0,0_White,0_Male,70.0,4.248495242049359,125000.0,11.736069016284437,97.0,Conventional,30%-<36%,2,1,86992
2019,549300LYRWPSYPK6S325,IL,17043.0,17043841604.0,1,0,0_White,0_Male,207.0,5.332718793265369,235000.0,12.367340793126296,90.0,Conventional,44,2,1,21999
2019,549300HW662MN1WU8550,IL,17089.0,17089850702.0,1,0,0_White,Female,61.0,4.110873864173311,175000.0,12.072541252905651,95.0,Conventional,42,2,1,527924
2019,549300EMGY2NJUW3A749,IL,17197.0,17197881108.0,1,0,0_White,0_Male,43.0,3.7612001156935624,155000.0,11.951180395901384,96.5,FHA,50%-60%,2,1,459063
2019,549300XOTES5TCS8T794,IL,17119.0,17119403533.0,1,0,0_White,0_Male,62.0,4.127134385045092,145000.0,11.884489021402711,80.0,Conventional,20%-<30%,2,1,211490
2019,549300YD7XJM19TH5O82,IL,17143.0,17143003601.0,1,0,0_White,0_Male,159.0,5.0689042022202315,105000.0,11.56171562913966,47.17,Conventional,42,1,3,318016
2019,549300FVD3YHE65PKH97,IL,17093.0,17093890500.0,1,0,Latinx,0_Male,76.0,4.330733340286331,215000.0,12.2783933071098,96.5,FHA,50%-60%,2,1,571888
2019,5493002Y5XYV7DV1ZV88,IL,17197.0,17197881112.0,1,0,0_White,0_Male,87.0,4.465908118654584,195000.0,12.180754837545884,95.0,Conventional,20%-<30%,2,1,105654
2019,549300HW662MN1WU8550,IL,17111.0,17111871208.0,1,0,0_White,0_Male,164.0,5.099866427824199,275000.0,12.524526376648708,80.0,Conventional,20%-<30%,2,1,526924
2019,549300SELI3XCH3UZW80,IL,17043.0,17043841103.0,1,0,0_White,0_Male,103.0,4.634728988229636,135000.0,11.813030057420567,90.0,Conventional,20%-<30%,2,1,6280
2019,549300BU5TSYOCF3Y655,IL,17031.0,17031821600.0,1,0,0_White,0_Male,39.0,3.6635616461296463,155000.0,11.951180395901384,94.688,FHA,44,2,1,181728
2019,549300U3721PJGQZYY68,IL,17043.0,17043841704.0,1,0,0_White,0_Male,195.0,5.272999558563747,215000.0,12.2783933071098,64.615,Conventional,30%-<36%,2,1,483548
2019,549300L8JRY60EOROT34,IL,17163.0,17163503322.0,1,0,Black,Female,45.0,3.8066624897703196,145000.0,11.884489021402711,96.5,FHA,41,2,1,252426
2019,549300LXKO1O7CSK5J52,IL,17143.0,17143004101.0,1,0,Other,Female,165.0,5.10594547390058,225000.0,12.323855681186558,96.5,FHA,30%-<36%,2,1,156756
2019,549300HW662MN1WU8550,IL,17089.0,17089850701.0,1,0,0_White,Female,58.0,4.060443010546419,195000.0,12.180754837545884,96.5,FHA,30%-<36%,2,1,517967
2019,549300HW662MN1WU8550,IL,17031.0,17031230500.0,1,0,Asian,Female,114.0,4.736198448394496,305000.0,12.628067055589549,80.0,Conventional,20%-<30%,2,1,525560
2019,5493004T9SQFCNRQ2L76,IL,17001.0,17001000500.0,1,0,0_White,Female,59.0,4.07753744390572,85000.0,11.350406535472453,90.0,Conventional,30%-<36%,2,1,570975
2019,549300J7XKT2BI5WX213,IL,17057.0,17057953300.0,1,0,0_White,0_Male,24.0,3.1780538303479458,55000.0,10.915088464214607,97.735,RHS or FSA,30%-<36%,2,1,465121
2019,549300AR4BCLQFU47165,IL,17195.0,17195000700.0,1,0,0_White,Female,40.0,3.6888794541139363,65000.0,11.082142548877775,80.0,Conventional,41,1,1,52298
2019,549300HW662MN1WU8550,IL,17031.0,17031805402.0,0,1,0_White,0_Male,78.0,4.356708826689592,235000.0,12.367340793126296,95.0,Conventional,43,2,1,527198
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031803605.0,1,0,0_White,0_Male,80.0,4.382026634673881,295000.0,12.594730635321957,80.0,Conventional,30%-<36%,2,1,369652
2019,C398JSK21YCXWM603F55,IL,17043.0,17043841327.0,1,0,0_White,0_Male,76.0,4.330733340286331,235000.0,12.367340793126296,85.0,Conventional,30%-<36%,2,1,213769
2019,549300FGXN1K3HLB1R50,IL,17031.0,17031812802.0,1,0,0_White,0_Male,108.0,4.68213122712422,205000.0,12.230765258120545,92.5,Conventional,20%-<30%,2,1,196572
2019,549300BRJZYHYKT4BJ84,IL,17031.0,17031807300.0,1,0,0_White,Female,54.0,3.9889840465642745,185000.0,12.128111104060462,75.0,Conventional,36,2,1,89051
2019,KV8W1JTB8FZ821S5ED75,IL,17031.0,17031824115.0,1,0,0_White,0_Male,158.0,5.062595033026967,325000.0,12.691580461311874,96.5,FHA,30%-<36%,2,1,323475
2019,549300HW662MN1WU8550,IL,17031.0,17031100100.0,1,0,Latinx,0_Male,76.0,4.330733340286331,315000.0,12.66032791780777,90.0,Conventional,42,2,1,524882
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031380100.0,1,0,Black,0_Male,57.0,4.04305126783455,75000.0,11.225243392518447,101.25,Conventional,30%-<36%,2,1,371544
2019,B4TYDEB6GKMZO031MB27,IL,17097.0,17097861508.0,1,0,Asian,0_Male,38.0,3.6375861597263857,125000.0,11.736069016284437,97.0,Conventional,42,2,1,173722
2019,549300121SF0K2LN2804,IL,17089.0,17089853001.0,1,0,Black,0_Male,112.0,4.718498871295094,195000.0,12.180754837545884,101.29,FHA,45,2,1,382109
2019,KV8W1JTB8FZ821S5ED75,IL,17043.0,17043846105.0,0,1,Asian,0_Male,130.0,4.867534450455582,685000.0,13.437174117244362,80.0,Conventional,48,2,1,325014
2019,RVDPPPGHCGZ40J4VQ731,IL,17097.0,17097860906.0,1,0,0_White,0_Male,72.0,4.276666119016055,195000.0,12.180754837545884,100.0,VA,39,2,1,29030
2019,549300U3721PJGQZYY68,IL,17043.0,17043843000.0,1,0,0_White,0_Male,185.0,5.220355825078324,215000.0,12.2783933071098,90.0,Conventional,30%-<36%,2,1,487769
2019,549300BU5TSYOCF3Y655,IL,17089.0,17089852601.0,1,0,0_White,0_Male,235.0,5.459585514144159,55000.0,10.915088464214607,19.649,Conventional,20%-<30%,2,1,180992
2019,549300YOESI1GLKRL151,IL,17031.0,17031806103.0,1,0,0_White,0_Male,172.0,5.147494476813453,275000.0,12.524526376648708,80.0,Conventional,20%-<30%,2,1,551507
2019,549300J7XKT2BI5WX213,IL,17031.0,17031804406.0,0,1,Latinx,0_Male,69.0,4.23410650459726,225000.0,12.323855681186558,96.5,FHA,50%-60%,2,1,462950
2019,5493003GQDUH26DNNH17,IL,17031.0,17031803605.0,1,0,0_White,0_Male,290.0,5.66988092298052,425000.0,12.959844447906553,88.46,VA,30%-<36%,1,1,1347
2019,549300BX448ALT10FI43,IL,17097.0,17097860103.0,1,0,0_White,0_Male,35.0,3.5553480614894135,165000.0,12.013700752882718,80.0,Conventional,48,2,1,130516
2019,549300DRKDRXN7POBN12,IL,17031.0,17031825503.0,1,0,Black,0_Male,49.0,3.8918202981106265,165000.0,12.013700752882718,96.5,FHA,50%-60%,2,1,352412
2019,549300AG64NHILB7ZP05,IL,17197.0,17197880404.0,1,0,Latinx,0_Male,52.0,3.9512437185814275,215000.0,12.2783933071098,96.5,FHA,46,2,1,532305
2019,549300OR2C7AGDZFTS24,IL,17163.0,17163504353.0,1,0,0_White,0_Male,72.0,4.276666119016055,195000.0,12.180754837545884,85.0,Conventional,42,2,1,443999
2019,549300JYXTZDSPJEPI44,IL,17031.0,17031822000.0,1,0,0_White,0_Male,32.0,3.4657359027997265,125000.0,11.736069016284437,96.5,FHA,40,2,1,153923
2019,6BYL5QZYBDK8S7L73M02,IL,17031.0,17031828506.0,1,0,Black,0_Male,75.0,4.31748811353631,55000.0,10.915088464214607,75.0,Conventional,38,2,3,247911
2019,7E1PDLW1JL6TS0BS1G03,IL,17043.0,17043845902.0,0,1,0_White,0_Male,135.0,4.90527477843843,455000.0,13.028052697933088,59.09,Conventional,36,2,1,107762
2019,549300GJGUHNTC6JI536,IL,17097.0,17097865700.0,1,0,0_White,0_Male,230.0,5.438079308923196,245000.0,12.409013489526863,89.99,Conventional,36,2,1,69673
2019,5493003KZFGGEWCRH554,IL,17133.0,17133600101.0,0,1,0_White,0_Male,117.0,4.762173934797756,335000.0,12.721885810807203,93.846,Conventional,41,2,1,561769
2019,549300121SF0K2LN2804,IL,17019.0,17019005800.0,1,0,0_White,0_Male,110.0,4.700480365792417,155000.0,11.951180395901384,96.5,FHA,0%-20%,2,1,381866
2019,5493001R92DY5DI1DI85,IL,17031.0,17031063303.0,1,0,0_White,0_Male,62.0,4.127134385045092,5000.0,8.517193191416238,101.286,Conventional,39,2,1,161864
2019,5493001SSNVCONGBH947,IL,17201.0,17201003801.0,1,0,0_White,0_Male,69.0,4.23410650459726,185000.0,12.128111104060462,95.0,Conventional,40,2,1,53263
2019,549300AI4ZHB6MX23W09,IL,17031.0,17031100500.0,1,0,0_White,0_Male,152.0,5.0238805208462765,325000.0,12.691580461311874,95.0,Conventional,30%-<36%,2,1,163943
2019,5493001YLK9E8PF87B85,IL,17161.0,17161024000.0,1,0,0_White,0_Male,102.0,4.624972813284271,205000.0,12.230765258120545,90.0,Conventional,46,2,1,141722
2019,ZF85QS7OXKPBG52R7N18,IL,17043.0,17043846405.0,1,0,0_White,Female,305.0,5.720311776607412,615000.0,13.329377546788654,95.0,Conventional,20%-<30%,2,1,43067
2019,254900O723MCLR701H50,IL,17031.0,17031730700.0,1,0,Black,0_Male,49.0,3.8918202981106265,125000.0,11.736069016284437,100.0,VA,40,2,1,555229
2019,549300BRJZYHYKT4BJ84,IL,17089.0,17089854501.0,1,0,0_White,0_Male,149.0,5.003946305945459,345000.0,12.751299696013497,95.0,Conventional,36,2,1,89177
2019,54930057D962HC4SF615,IL,17097.0,17097864101.0,1,0,Asian,0_Male,223.0,5.407171771460119,485000.0,13.091904169919621,89.9,Conventional,30%-<36%,2,1,470702
